1	6.000000
2	6.000000
3	6.000000
4	6.000000
5	6.000000
6	6.000000
7	6.000000
8	6.000000
9	6.000000
10	6.000000
11	6.000000
12	6.000000
13	6.000000
14	6.000000
15	6.000000
16	6.000000
17	6.000000
18	6.000000
19	6.000000
20	6.000000
21	6.000000
22	6.000000
23	6.000000
24	6.000000
25	6.000000
26	6.000000
27	6.000000
28	6.000000
29	6.000000
30	6.000000
31	6.000000
32	6.000000
33	6.000000
34	6.000000
35	6.000000
36	6.000000
37	6.000000
38	6.000000
39	6.000000
40	6.000000
41	6.000000
42	6.000000
43	6.000000
44	6.000000
45	6.000000
46	6.000000
47	6.000000
48	6.000000
49	6.000000
50	6.000000
51	6.000000
52	6.000000
53	6.000000
54	6.000000
55	6.000000
56	6.000000
57	6.000000
58	6.000000
59	6.000000
60	6.000000
61	6.000000
62	6.000000
63	6.000000
64	6.000000
65	6.000000
66	6.000000
67	6.000000
68	6.000000
69	6.000000
70	6.000000
71	6.000000
72	6.000000
73	6.000000
74	6.000000
75	6.000000
76	6.000000
77	6.000000
78	6.000000
79	6.000000
80	6.000000
81	6.000000
82	6.000000
83	6.000000
84	6.000000
85	6.000000
86	6.000000
87	6.000000
88	6.000000
89	6.000000
90	6.000000
91	6.000000
92	6.000000
93	6.000000
94	6.000000
95	6.000000
96	6.000000
97	6.000000
98	6.000000
99	6.000000
100	6.000000
101	6.000000
102	6.000000
103	6.000000
104	6.000000
105	6.000000
106	6.000000
107	6.000000
108	6.000000
109	6.000000
110	6.000000
111	6.000000
112	6.000000
113	6.000000
114	6.000000
115	6.000000
116	6.000000
117	6.000000
118	6.000000
119	6.000000
120	6.000000
121	6.000000
122	6.000000
123	6.000000
124	6.000000
125	6.000000
126	6.000000
127	6.000000
128	6.000000
129	6.000000
130	6.000000
131	6.000000
132	6.000000
133	6.000000
134	6.000000
135	6.000000
136	6.000000
137	6.000000
138	6.000000
139	6.000000
140	6.000000
141	6.000000
142	6.000000
143	6.000000
144	6.000000
145	6.000000
146	6.000000
147	6.000000
148	6.000000
149	6.000000
150	6.000000
151	6.000000
152	6.000000
153	6.000000
154	6.000000
155	6.000000
156	6.000000
157	6.000000
158	6.000000
159	6.000000
160	6.000000
161	6.000000
162	6.000000
163	6.000000
164	6.000000
165	6.000000
166	6.000000
167	6.000000
168	6.000000
169	6.000000
170	6.000000
171	6.000000
172	6.000000
173	6.000000
174	6.000000
175	6.000000
176	6.000000
177	6.000000
178	6.000000
179	6.000000
180	6.000000
181	6.000000
182	6.000000
183	6.000000
184	6.000000
185	6.000000
186	6.000000
187	6.000000
188	6.000000
189	6.000000
190	6.000000
191	6.000000
192	6.000000
193	6.000000
194	6.000000
195	6.000000
196	6.000000
197	6.000000
198	6.000000
199	6.000000
200	6.000000
201	6.000000
202	6.000000
203	6.000000
204	6.000000
205	6.000000
206	6.000000
207	6.000000
208	6.000000
209	6.000000
210	6.000000
211	6.000000
212	6.000000
213	6.000000
214	6.000000
215	6.000000
216	6.000000
217	6.000000
218	6.000000
219	6.000000
220	6.000000
221	6.000000
222	6.000000
223	6.000000
224	6.000000
225	6.000000
226	6.000000
227	6.000000
228	6.000000
229	6.000000
230	6.000000
231	6.000000
232	6.000000
233	6.000000
234	6.000000
235	6.000000
236	6.000000
237	6.000000
238	6.000000
239	6.000000
240	6.000000
241	6.000000
242	6.000000
243	6.000000
244	6.000000
245	6.000000
246	6.000000
247	6.000000
248	6.000000
249	6.000000
250	6.000000
251	6.000000
252	6.000000
253	6.000000
254	6.000000
255	6.000000
256	6.000000
257	6.000000
258	6.000000
259	6.000000
260	6.000000
261	6.000000
262	6.000000
263	6.000000
264	6.000000
265	6.000000
266	6.000000
267	6.000000
268	6.000000
269	6.000000
270	6.000000
271	6.000000
272	6.000000
273	6.000000
274	6.000000
275	6.000000
276	6.000000
277	6.000000
278	6.000000
279	6.000000
280	6.000000
281	6.000000
282	6.000000
283	6.000000
284	6.000000
285	6.000000
286	6.000000
287	6.000000
288	6.000000
289	6.000000
290	6.000000
291	6.000000
292	6.000000
293	6.000000
294	6.000000
295	6.000000
296	6.000000
297	6.000000
298	6.000000
299	6.000000
300	6.000000
301	6.000000
302	6.000000
303	6.000000
304	6.000000
305	6.000000
306	6.000000
307	6.000000
308	6.000000
309	6.000000
310	6.000000
311	6.000000
312	6.000000
313	6.000000
314	6.000000
315	6.000000
316	6.000000
317	6.000000
318	6.000000
319	6.000000
320	6.000000
321	6.000000
322	6.000000
323	6.000000
324	6.000000
325	6.000000
326	6.000000
327	6.000000
328	6.000000
329	6.000000
330	6.000000
331	6.000000
332	6.000000
333	6.000000
334	6.000000
335	6.000000
336	6.000000
337	6.000000
338	6.000000
339	6.000000
340	6.000000
341	6.000000
342	6.000000
343	6.000000
344	6.000000
345	6.000000
346	6.000000
347	6.000000
348	6.000000
349	6.000000
350	6.000000
351	6.000000
352	6.000000
353	6.000000
354	6.000000
355	6.000000
356	6.000000
357	6.000000
358	6.000000
359	6.000000
360	6.000000
361	6.000000
362	6.000000
363	6.000000
364	6.000000
365	6.000000
366	6.000000
367	6.000000
368	6.000000
369	6.000000
370	6.000000
371	6.000000
372	6.000000
373	6.000000
374	6.000000
375	6.000000
376	6.000000
377	6.000000
378	6.000000
379	6.000000
380	6.000000
381	6.000000
382	6.000000
383	6.000000
384	6.000000
385	6.000000
386	6.000000
387	6.000000
388	6.000000
389	6.000000
390	6.000000
391	6.000000
392	6.000000
393	6.000000
394	6.000000
395	6.000000
396	6.000000
397	6.000000
398	6.000000
399	6.000000
400	6.000000
401	6.000000
402	6.000000
403	6.000000
404	6.000000
405	6.000000
406	6.000000
407	6.000000
408	6.000000
409	6.000000
410	6.000000
411	6.000000
412	6.000000
413	6.000000
414	6.000000
415	6.000000
416	6.000000
417	6.000000
418	6.000000
419	6.000000
420	6.000000
421	6.000000
422	6.000000
423	6.000000
424	6.000000
425	6.000000
426	6.000000
427	6.000000
428	6.000000
429	6.000000
430	6.000000
431	6.000000
432	6.000000
433	6.000000
434	6.000000
435	6.000000
436	6.000000
437	6.000000
438	6.000000
439	6.000000
440	6.000000
441	6.000000
442	6.000000
443	6.000000
444	6.000000
445	6.000000
446	6.000000
447	6.000000
448	6.000000
449	6.000000
450	6.000000
451	6.000000
452	6.000000
453	6.000000
454	6.000000
455	6.000000
456	6.000000
457	6.000000
458	6.000000
459	6.000000
460	6.000000
461	6.000000
462	6.000000
463	6.000000
464	6.000000
465	6.000000
466	6.000000
467	6.000000
468	6.000000
469	6.000000
470	6.000000
471	6.000000
472	6.000000
473	6.000000
474	6.000000
475	6.000000
476	6.000000
477	6.000000
478	6.000000
479	6.000000
480	6.000000
481	6.000000
482	6.000000
483	6.000000
484	6.000000
485	6.000000
486	6.000000
487	6.000000
488	6.000000
489	6.000000
490	6.000000
491	6.000000
492	6.000000
493	6.000000
494	6.000000
495	6.000000
496	6.000000
497	6.000000
498	6.000000
499	6.000000
500	6.000000
501	6.000000
502	6.000000
503	6.000000
504	6.000000
505	6.000000
506	6.000000
507	6.000000
508	6.000000
509	6.000000
510	6.000000
511	6.000000
512	6.000000
513	6.000000
514	6.000000
515	6.000000
516	6.000000
517	6.000000
518	6.000000
519	6.000000
520	6.000000
521	6.000000
522	6.000000
523	6.000000
524	6.000000
525	6.000000
526	6.000000
527	6.000000
528	6.000000
529	6.000000
530	6.000000
531	6.000000
532	6.000000
533	6.000000
534	6.000000
535	6.000000
536	6.000000
537	6.000000
538	6.000000
539	6.000000
540	6.000000
541	6.000000
542	6.000000
543	6.000000
544	6.000000
545	6.000000
546	6.000000
547	6.000000
548	6.000000
549	6.000000
550	6.000000
551	6.000000
552	6.000000
553	6.000000
554	6.000000
555	6.000000
556	6.000000
557	6.000000
558	6.000000
559	6.000000
560	6.000000
561	6.000000
562	6.000000
563	6.000000
564	6.000000
565	6.000000
566	6.000000
567	6.000000
568	6.000000
569	6.000000
570	6.000000
571	6.000000
572	6.000000
573	6.000000
574	6.000000
575	6.000000
576	6.000000
577	6.000000
578	6.000000
579	6.000000
580	6.000000
581	6.000000
582	6.000000
583	6.000000
584	6.000000
585	6.000000
586	6.000000
587	6.000000
588	6.000000
589	6.000000
590	6.000000
591	6.000000
592	6.000000
593	6.000000
594	6.000000
595	6.000000
596	6.000000
597	6.000000
598	6.000000
599	6.000000
600	6.000000
601	6.000000
602	6.000000
603	6.000000
604	6.000000
605	6.000000
606	6.000000
607	6.000000
608	6.000000
609	6.000000
610	6.000000
611	6.000000
612	6.000000
613	6.000000
614	6.000000
615	6.000000
616	6.000000
617	6.000000
618	6.000000
619	6.000000
620	6.000000
621	6.000000
622	6.000000
623	6.000000
624	6.000000
625	6.000000
626	6.000000
627	6.000000
628	6.000000
629	6.000000
630	6.000000
631	6.000000
632	6.000000
633	6.000000
634	6.000000
635	6.000000
636	6.000000
637	6.000000
638	6.000000
639	6.000000
640	6.000000
641	6.000000
642	6.000000
643	6.000000
644	6.000000
645	6.000000
646	6.000000
647	6.000000
648	6.000000
649	6.000000
650	6.000000
651	6.000000
652	6.000000
653	6.000000
654	6.000000
655	6.000000
656	6.000000
657	6.000000
658	6.000000
659	6.000000
660	6.000000
661	6.000000
662	6.000000
663	6.000000
664	6.000000
665	6.000000
666	6.000000
667	6.000000
668	6.000000
669	6.000000
670	6.000000
671	6.000000
672	6.000000
673	6.000000
674	6.000000
675	6.000000
676	6.000000
677	6.000000
678	6.000000
679	6.000000
680	6.000000
681	6.000000
682	6.000000
683	6.000000
684	6.000000
685	6.000000
686	6.000000
687	6.000000
688	6.000000
689	6.000000
690	6.000000
691	6.000000
692	6.000000
693	6.000000
694	6.000000
695	6.000000
696	6.000000
697	6.000000
698	6.000000
699	6.000000
700	6.000000
701	6.000000
702	6.000000
703	6.000000
704	6.000000
705	6.000000
706	6.000000
707	6.000000
708	6.000000
709	6.000000
710	6.000000
711	6.000000
712	6.000000
713	6.000000
714	6.000000
715	6.000000
716	6.000000
717	6.000000
718	6.000000
719	6.000000
720	6.000000
721	6.000000
722	6.000000
723	6.000000
724	6.000000
725	6.000000
726	6.000000
727	6.000000
728	6.000000
729	6.000000
730	6.000000
731	6.000000
732	6.000000
733	6.000000
734	6.000000
735	6.000000
736	6.000000
737	6.000000
738	6.000000
739	6.000000
740	6.000000
741	6.000000
742	6.000000
743	6.000000
744	6.000000
745	6.000000
746	6.000000
747	6.000000
748	6.000000
749	6.000000
750	6.000000
751	6.000000
752	6.000000
753	6.000000
754	6.000000
755	6.000000
756	6.000000
757	6.000000
758	6.000000
759	6.000000
760	6.000000
761	6.000000
762	6.000000
763	6.000000
764	6.000000
765	6.000000
766	6.000000
767	6.000000
768	6.000000
769	6.000000
770	6.000000
771	6.000000
772	6.000000
773	6.000000
774	6.000000
775	6.000000
776	6.000000
777	6.000000
778	6.000000
779	6.000000
780	6.000000
781	6.000000
782	6.000000
783	6.000000
784	6.000000
785	6.000000
786	6.000000
787	6.000000
788	6.000000
789	6.000000
790	6.000000
791	6.000000
792	6.000000
793	6.000000
794	6.000000
795	6.000000
796	6.000000
797	6.000000
798	6.000000
799	6.000000
800	6.000000
801	6.000000
802	6.000000
803	6.000000
804	6.000000
805	6.000000
806	6.000000
807	6.000000
808	6.000000
809	6.000000
810	6.000000
811	6.000000
812	6.000000
813	6.000000
814	6.000000
815	6.000000
816	6.000000
817	6.000000
818	6.000000
819	6.000000
820	6.000000
821	6.000000
822	6.000000
823	6.000000
824	6.000000
825	6.000000
826	6.000000
827	6.000000
828	6.000000
829	6.000000
830	6.000000
831	6.000000
832	6.000000
833	6.000000
834	6.000000
835	6.000000
836	6.000000
837	6.000000
838	6.000000
839	6.000000
840	6.000000
841	6.000000
842	6.000000
843	6.000000
844	6.000000
845	6.000000
846	6.000000
847	6.000000
848	6.000000
849	6.000000
850	6.000000
851	6.000000
852	6.000000
853	6.000000
854	6.000000
855	6.000000
856	6.000000
857	6.000000
858	6.000000
859	6.000000
860	6.000000
861	6.000000
862	6.000000
863	6.000000
864	6.000000
865	6.000000
866	6.000000
867	6.000000
868	6.000000
869	6.000000
870	6.000000
871	6.000000
872	6.000000
873	6.000000
874	6.000000
875	6.000000
876	6.000000
877	6.000000
878	6.000000
879	6.000000
880	6.000000
881	6.000000
882	6.000000
883	6.000000
884	6.000000
885	6.000000
886	6.000000
887	6.000000
888	6.000000
889	6.000000
890	6.000000
891	6.000000
